project_id	resourcetype	resourceid
sys-30830680637634642547280293	project	sys-30830680637634642547280293
sys-30830680637634642547280293	folder	30263264461
sys-30830680637634642547280293	folder	337401936763
sys-30830680637634642547280293	organization	494667196037
sys-17110768092298515541212390	project	sys-17110768092298515541212390
sys-17110768092298515541212390	folder	30263264461
sys-17110768092298515541212390	folder	337401936763
sys-17110768092298515541212390	organization	494667196037
sys-76200114436331335834514877	project	sys-76200114436331335834514877
sys-76200114436331335834514877	folder	30263264461
sys-76200114436331335834514877	folder	337401936763
sys-76200114436331335834514877	organization	494667196037
pcb-prod-control-planepoc	project	pcb-prod-control-planepoc
pcb-prod-control-planepoc	folder	732825660776
pcb-prod-control-planepoc	folder	373946244185
pcb-prod-control-planepoc	organization	494667196037
sys-82930963233351587284343413	project	sys-82930963233351587284343413
sys-82930963233351587284343413	folder	30263264461
sys-82930963233351587284343413	folder	337401936763
sys-82930963233351587284343413	organization	494667196037
lt-dia-lake-dr-raw	project	lt-dia-lake-dr-raw
lt-dia-lake-dr-raw	folder	231037816692
lt-dia-lake-dr-raw	folder	55753077198
lt-dia-lake-dr-raw	folder	857031298135
lt-dia-lake-dr-raw	folder	173952209464
lt-dia-lake-dr-raw	organization	494667196037
sys-54229548797558347423735452	project	sys-54229548797558347423735452
sys-54229548797558347423735452	folder	30263264461
sys-54229548797558347423735452	folder	337401936763
sys-54229548797558347423735452	organization	494667196037
sys-98809185537600605205933705	project	sys-98809185537600605205933705
sys-98809185537600605205933705	folder	30263264461
sys-98809185537600605205933705	folder	337401936763
sys-98809185537600605205933705	organization	494667196037
sys-64814540422709713225340133	project	sys-64814540422709713225340133
sys-64814540422709713225340133	folder	30263264461
sys-64814540422709713225340133	folder	337401936763
sys-64814540422709713225340133	organization	494667196037
sys-44694427000192329893798422	project	sys-44694427000192329893798422
sys-44694427000192329893798422	folder	30263264461
sys-44694427000192329893798422	folder	337401936763
sys-44694427000192329893798422	organization	494667196037
sys-09219985400713854684751783	project	sys-09219985400713854684751783
sys-09219985400713854684751783	folder	30263264461
sys-09219985400713854684751783	folder	337401936763
sys-09219985400713854684751783	organization	494667196037
sys-59658648576033378258588053	project	sys-59658648576033378258588053
sys-59658648576033378258588053	folder	30263264461
sys-59658648576033378258588053	folder	337401936763
sys-59658648576033378258588053	organization	494667196037
sys-47020699254641435441707613	project	sys-47020699254641435441707613
sys-47020699254641435441707613	folder	30263264461
sys-47020699254641435441707613	folder	337401936763
sys-47020699254641435441707613	organization	494667196037
sys-87129124503757004738980898	project	sys-87129124503757004738980898
sys-87129124503757004738980898	folder	30263264461
sys-87129124503757004738980898	folder	337401936763
sys-87129124503757004738980898	organization	494667196037
sys-36656508567105511445489465	project	sys-36656508567105511445489465
sys-36656508567105511445489465	folder	30263264461
sys-36656508567105511445489465	folder	337401936763
sys-36656508567105511445489465	organization	494667196037
sys-88288224864661117009902150	project	sys-88288224864661117009902150
sys-88288224864661117009902150	folder	30263264461
sys-88288224864661117009902150	folder	337401936763
sys-88288224864661117009902150	organization	494667196037
sys-52945262315969056466984579	project	sys-52945262315969056466984579
sys-52945262315969056466984579	folder	30263264461
sys-52945262315969056466984579	folder	337401936763
sys-52945262315969056466984579	organization	494667196037
ld-sre-ecomm-platform-upper	project	ld-sre-ecomm-platform-upper
ld-sre-ecomm-platform-upper	folder	447236027538
ld-sre-ecomm-platform-upper	folder	592583296142
ld-sre-ecomm-platform-upper	folder	965658997294
ld-sre-ecomm-platform-upper	organization	494667196037
lt-krl-lwr	project	lt-krl-lwr
lt-krl-lwr	folder	58222999069
lt-krl-lwr	folder	173952209464
lt-krl-lwr	organization	494667196037
sys-25301860680975990858999767	project	sys-25301860680975990858999767
sys-25301860680975990858999767	folder	30263264461
sys-25301860680975990858999767	folder	337401936763
sys-25301860680975990858999767	organization	494667196037
sys-66461611561862727814944033	project	sys-66461611561862727814944033
sys-66461611561862727814944033	folder	30263264461
sys-66461611561862727814944033	folder	337401936763
sys-66461611561862727814944033	organization	494667196037
sys-57133814591000493230022826	project	sys-57133814591000493230022826
sys-57133814591000493230022826	folder	30263264461
sys-57133814591000493230022826	folder	337401936763
sys-57133814591000493230022826	organization	494667196037
sys-68054123067437483773562916	project	sys-68054123067437483773562916
sys-68054123067437483773562916	folder	30263264461
sys-68054123067437483773562916	folder	337401936763
sys-68054123067437483773562916	organization	494667196037
sys-73575426975096479605619007	project	sys-73575426975096479605619007
sys-73575426975096479605619007	folder	30263264461
sys-73575426975096479605619007	folder	337401936763
sys-73575426975096479605619007	organization	494667196037
sys-71646173403290385345988776	project	sys-71646173403290385345988776
sys-71646173403290385345988776	folder	30263264461
sys-71646173403290385345988776	folder	337401936763
sys-71646173403290385345988776	organization	494667196037
sys-91584280851535250941797974	project	sys-91584280851535250941797974
sys-91584280851535250941797974	folder	30263264461
sys-91584280851535250941797974	folder	337401936763
sys-91584280851535250941797974	organization	494667196037
sys-71569365498001176321822182	project	sys-71569365498001176321822182
sys-71569365498001176321822182	folder	30263264461
sys-71569365498001176321822182	folder	337401936763
sys-71569365498001176321822182	organization	494667196037
ld-pco-web-lower	project	ld-pco-web-lower
ld-pco-web-lower	folder	637637080971
ld-pco-web-lower	folder	295831124480
ld-pco-web-lower	folder	965658997294
ld-pco-web-lower	organization	494667196037
sys-98225024960037408867721003	project	sys-98225024960037408867721003
sys-98225024960037408867721003	folder	30263264461
sys-98225024960037408867721003	folder	337401936763
sys-98225024960037408867721003	organization	494667196037
lt-dmt-sit	project	lt-dmt-sit
lt-dmt-sit	folder	360731275391
lt-dmt-sit	folder	367939871699
lt-dmt-sit	folder	572237543192
lt-dmt-sit	organization	494667196037
sys-72955641334864960247896079	project	sys-72955641334864960247896079
sys-72955641334864960247896079	folder	30263264461
sys-72955641334864960247896079	folder	337401936763
sys-72955641334864960247896079	organization	494667196037
sys-20278521751368220675523043	project	sys-20278521751368220675523043
sys-20278521751368220675523043	folder	30263264461
sys-20278521751368220675523043	folder	337401936763
sys-20278521751368220675523043	organization	494667196037
sys-46524117261328804533628420	project	sys-46524117261328804533628420
sys-46524117261328804533628420	folder	30263264461
sys-46524117261328804533628420	folder	337401936763
sys-46524117261328804533628420	organization	494667196037
sys-18468861797125230513971042	project	sys-18468861797125230513971042
sys-18468861797125230513971042	folder	30263264461
sys-18468861797125230513971042	folder	337401936763
sys-18468861797125230513971042	organization	494667196037
sys-04205547342378136039022562	project	sys-04205547342378136039022562
sys-04205547342378136039022562	folder	30263264461
sys-04205547342378136039022562	folder	337401936763
sys-04205547342378136039022562	organization	494667196037
sys-25099821009093911798553841	project	sys-25099821009093911798553841
sys-25099821009093911798553841	folder	30263264461
sys-25099821009093911798553841	folder	337401936763
sys-25099821009093911798553841	organization	494667196037
sys-05672164905702679774142194	project	sys-05672164905702679774142194
sys-05672164905702679774142194	folder	30263264461
sys-05672164905702679774142194	folder	337401936763
sys-05672164905702679774142194	organization	494667196037
sys-86977221756029269906462906	project	sys-86977221756029269906462906
sys-86977221756029269906462906	folder	30263264461
sys-86977221756029269906462906	folder	337401936763
sys-86977221756029269906462906	organization	494667196037
sys-73816210836534307110821620	project	sys-73816210836534307110821620
sys-73816210836534307110821620	folder	30263264461
sys-73816210836534307110821620	folder	337401936763
sys-73816210836534307110821620	organization	494667196037
sys-54720307332598079150121006	project	sys-54720307332598079150121006
sys-54720307332598079150121006	folder	30263264461
sys-54720307332598079150121006	folder	337401936763
sys-54720307332598079150121006	organization	494667196037
sys-25142795242462219024726026	project	sys-25142795242462219024726026
sys-25142795242462219024726026	folder	30263264461
sys-25142795242462219024726026	folder	337401936763
sys-25142795242462219024726026	organization	494667196037
sys-15639955941716328115552580	project	sys-15639955941716328115552580
sys-15639955941716328115552580	folder	30263264461
sys-15639955941716328115552580	folder	337401936763
sys-15639955941716328115552580	organization	494667196037
sys-88501377389691549179110746	project	sys-88501377389691549179110746
sys-88501377389691549179110746	folder	30263264461
sys-88501377389691549179110746	folder	337401936763
sys-88501377389691549179110746	organization	494667196037
sys-72730418812249691358781085	project	sys-72730418812249691358781085
sys-72730418812249691358781085	folder	30263264461
sys-72730418812249691358781085	folder	337401936763
sys-72730418812249691358781085	organization	494667196037
sys-48744939151130277847651689	project	sys-48744939151130277847651689
sys-48744939151130277847651689	folder	30263264461
sys-48744939151130277847651689	folder	337401936763
sys-48744939151130277847651689	organization	494667196037
sys-88113881328981583672853642	project	sys-88113881328981583672853642
sys-88113881328981583672853642	folder	30263264461
sys-88113881328981583672853642	folder	337401936763
sys-88113881328981583672853642	organization	494667196037
sys-37623950745502253642956034	project	sys-37623950745502253642956034
sys-37623950745502253642956034	folder	30263264461
sys-37623950745502253642956034	folder	337401936763
sys-37623950745502253642956034	organization	494667196037
sys-46213888224728302982856948	project	sys-46213888224728302982856948
sys-46213888224728302982856948	folder	30263264461
sys-46213888224728302982856948	folder	337401936763
sys-46213888224728302982856948	organization	494667196037
sys-60948557734540535645611406	project	sys-60948557734540535645611406
sys-60948557734540535645611406	folder	30263264461
sys-60948557734540535645611406	folder	337401936763
sys-60948557734540535645611406	organization	494667196037
sys-92675172924375492481722983	project	sys-92675172924375492481722983
sys-92675172924375492481722983	folder	30263264461
sys-92675172924375492481722983	folder	337401936763
sys-92675172924375492481722983	organization	494667196037
sys-61169674600016038954065431	project	sys-61169674600016038954065431
sys-61169674600016038954065431	folder	30263264461
sys-61169674600016038954065431	folder	337401936763
sys-61169674600016038954065431	organization	494667196037
